,MAE,RMSE,MAPE,sMAPE,MASE,MASE2,MASE3,MEAN_ASE,MASE1
0,92.31455766939126,215.56260451916123,83.29081815942044,35.2646257499368,0.3254178206467813,,,0.31834377612005715,-81.087469
1,103.04471957079659,251.58608549097175,96.55704592023598,33.53078737454574,0.37466970699216795,,,0.34550114515731634,13.307724000000002
2,132.49415137317442,292.2575325729775,506.983153497699,41.38844713597317,0.4171043255135767,,,0.4061381249909308,89.593635
3,141.49305633022627,315.2762817859103,95.0639891876629,39.05942575733129,0.36500642169761155,,,0.36915059294209884,-2.7278880000000005
4,150.51745135176762,331.2038903478031,105.45697455678949,48.551577876035296,0.5113678484009643,,,0.518543692032028,0.01801100000000062
5,99.60442727921195,233.3822963520774,79.33148641880652,35.03117432004281,0.3627385265286095,,,0.346294363900754,2.1671539999999982
6,102.4361421321341,247.88926743495,139.14909742877248,34.55154325075281,0.36888547849273917,,,0.3647225843976548,-3.104014999999999
7,118.41983440394476,277.640909666071,85.49169347640986,35.738051955365805,0.33658130853659235,,,0.33246700218093017,2.7431510000000006
8,136.24752694622583,300.87973248567397,108.99893182046553,43.406269886723365,0.4533250175626457,,,0.4476400618472912,1111.9012559999999
9,140.5869677149037,318.1506648979031,115.49223360164214,41.517291442973374,0.40858820808469803,,,0.41787481243521085,-15.073548000000002
10,139.26473330069047,319.09215488701045,100.37955229452169,41.64618874865476,0.4505712473408533,,,0.4572151835342454,14.92356
11,78.22051962497494,196.97229751617405,109.5582953734637,32.3422652847467,0.3203928888054575,,,0.32139639972278733,-10.951879000000002
12,64.72929224573329,171.09359772601326,59.1709651834111,26.539899542921226,0.3088892898950525,,,0.28507653310602493,-2.5258580000000004
13,96.95318997426845,240.9327916213374,73.44199219118973,29.780398443964696,0.3017635825960653,,,0.27961176036206276,38.73744399999999
14,162.07588862520836,344.584775786564,127.85870875447401,43.452029944328714,0.4220275879152339,,,0.42110623088094534,-17.962074
15,60.55075236023414,156.92000935919492,99.66521356732457,25.95134341700424,0.22291370403283076,,,0.21851893465402855,-25.029231000000003
16,67.39390556788126,187.78099043065177,80.4135442341415,23.99537914848825,0.26297408891367907,,,0.24585239886627433,8.301547000000001
17,87.64925506239727,217.3669937265739,113.41469848293755,30.497552869278355,0.2984833351657441,,,0.2927369034617691,100.453926
18,93.815211366171,234.37286502437328,93.22533230456364,29.18376914279047,0.2571260518943691,,,0.2616231017737723,-1.8630139999999993
19,101.51469081816303,253.35827976902146,124.11276648535818,35.25471898188298,0.3863459131273318,,,0.3948513196231946,-0.6295440000000003
20,64.7548323654649,170.5118402447698,147.0782219469686,25.613825256873042,0.248846130580913,,,0.2406794852957741,4.753156000000002
21,66.9910276853944,182.84062835405678,81.52905020142947,25.548653847466134,0.25396380783830275,,,0.25785473893529887,-2.8600110000000023
22,77.41268958874083,201.9234168872431,87.60656526139401,26.80916293186001,0.2351244964513187,,,0.23496760439416065,1.941645
23,89.61731070162159,219.75724845599171,121.49777034206247,32.17304466364912,0.3210343114195416,,,0.32222409571324595,-100.658423
24,93.44560337188996,242.56551905913574,89.18510740012195,30.66943742060435,0.293247195912143,,,0.30417579436566494,-10.396074000000002
25,92.85274342222013,242.84251266665564,88.36902402774709,29.918410512687167,0.32848369010345835,,,0.33489530352265956,9.581082
26,50.802580490650016,140.7926709314376,74.09494008286708,23.4996792262722,0.2176138626841139,,,0.21902689856157248,-5.368947
27,40.901532234370855,118.8318392295145,92.68896446168971,19.200688251605097,0.201487774386336,,,0.19075592039323197,-1.5059440000000004
28,63.68935823034319,174.40322654698187,63.29931170247677,21.88730323133456,0.20647965055127265,,,0.1914733310785292,26.670387999999996
29,104.82473107597261,256.434461925391,132.04759398390837,31.6875444142336,0.3023235189343393,,,0.30150299239172795,-12.596875999999998
30,36.21832621068686,84.09499788364454,169.61962905326706,20.70507071967095,0.13948141207388348,,,0.13808300066375664,-36.984213
31,37.54596530321817,96.5855851663396,89.8379067806578,19.268029760521443,0.1584459801430377,,,0.14843386217877116,2.8766120000000006
32,47.48504507879694,111.47325954851718,134.1115188719189,23.557579854117417,0.1759583352208442,,,0.17313858940000743,6.351701
33,51.12084600306958,118.7058859891215,75.26769718050681,22.399826629951328,0.14943437785235475,,,0.1527378967555936,-1.451736
34,53.732056912844484,126.9584149206599,90.52946396430102,27.908389684154162,0.23048574249867776,,,0.23979744363242564,0.6773999999999999
35,38.98924004386716,93.37267333491367,66.799512119286,20.91266305286941,0.1587257693369442,,,0.15362270374641046,4.189527
36,38.96629518042975,95.29983081337485,60.31045660310623,20.822366130113654,0.15532155051109642,,,0.1631615126049292,-3.0967919999999998
37,42.65706640924663,103.13365030098915,71.07933054088863,20.666210142052563,0.13708824144800852,,,0.1372782617637998,1.1231299999999997
38,48.979477362068174,114.4508331446247,72.25966165815588,24.65249294333709,0.18814399981957433,,,0.1915516353326558,-49.70967900000001
39,48.06240710143877,115.62665260322765,101.01595633824822,23.127994519636182,0.16345719226513672,,,0.17205707447976795,-5.501657
40,50.81994108041317,122.45174138454112,194.63510449286292,23.951850831356246,0.19872009939094445,,,0.2039431051571084,6.175291999999999
41,32.01876344940021,78.43105300030749,76.37045436927926,19.546523842853976,0.14239533337829458,,,0.1458577225274194,-0.07519799999999952
42,25.366790606794346,66.30811243059446,54.70809305413003,16.058903750324156,0.12885725163957115,,,0.12631826943373747,-1.139499
43,37.61407494924338,94.78640693695345,71.14739865754304,17.210744523742868,0.12669482351811354,,,0.11790979355441729,24.244751
44,54.70067794584928,127.29312987856716,100.16160880901722,23.705224729077877,0.1734024192826225,,,0.17178343235649668,-7.284229000000001
45,29.308491152931047,63.19284061298892,50.30858541311779,19.181317822644058,0.11519317706594379,,,0.11531518414505273,-13.997301999999996
46,29.63420876686888,70.99347159706488,46.39767745571127,17.69623468605363,0.1290265330970784,,,0.1205048881718501,1.4774159999999998
47,36.603689036866925,82.10323215934282,66.8119069969847,21.373214734834683,0.14036045759876187,,,0.13816157816800767,6.674285999999998
48,39.84975304339794,87.89485565680391,73.88079689279374,20.392166341408224,0.11958468958002785,,,0.12270380114122678,-1.5265929999999996
49,40.13964082401948,91.19941161618668,254.02547815881317,24.973948763588346,0.18065205278978397,,,0.18903868556998984,0.6648720000000001
50,31.554619776585014,70.47383648098031,55.15390960179489,19.411967224073308,0.13193255486873587,,,0.12789732327779463,3.9405849999999996
51,31.36696188430792,71.63926650515155,54.53110066082644,19.235056132575814,0.12792797898114572,,,0.1353210802460824,-3.2463960000000007
52,33.60225002176479,77.02778517952451,77.64621836603402,18.50807242644646,0.1106770548257124,,,0.11044691116183927,1.056625
53,37.8789972809003,85.51425767672873,292.6091739028871,22.489137870802246,0.1503651279203711,,,0.1540874578884034,-107.02286699999999
54,37.170881942041525,85.30894332236105,60.99327085840874,20.87478554350288,0.12921237869852206,,,0.13656317919474278,-4.550055
55,39.309074711335725,89.72026927518964,93.74944318925424,22.149764562015854,0.16078584661159157,,,0.16589314798834037,8.209538
56,26.861955686788143,60.96158781913819,39.60826064471084,18.505031855677693,0.12031544534153278,,,0.12596649047885605,2.2821119999999997
57,21.473739689021723,52.32881079449133,41.991824614968365,15.201579440553383,0.11095567401563666,,,0.10959383286494151,-0.9858350000000001
58,30.525604094354794,72.85552657844141,82.69323609035162,15.93226646438234,0.10488854501137798,,,0.09742676890437448,-6.649335000000001
59,41.65314267602963,92.4858506461056,89.86006358457655,20.869362656914333,0.13707246645869894,,,0.13500674594625145,-6.944132000000001
